AFR_T,LFR_T,BFR_T,D5_T,D10_T,D50_T,D90_T,AFR_V1,LFR_V1,BFR_V1,D5_V1,D10_V1,D50_V1,D90_V1,AFR_V2,LFR_V2,BFR_V2,D5_V2,D10_V2,D50_V2,D90_V2,AFR_V3,LFR_V3,BFR_V3,D5_V3,D10_V3,D50_V3,D90_V3
3.65359,11.8741665,5.4803843,8.927308,13.277491,55.011745,779.22723,2.7401922,10.960769,3.65359,8.68647,12.539546,49.522408,765.7981,3.196891,12.787564,4.5669875,8.756257,12.753224,50.888126,769.90326,4.1102886,16.441154,4.5669875,8.524893,12.043007,46.58101,754.15295
3.6345816,11.81239,5.451873,8.927887,13.279255,55.02521,779.2518,2.7259364,10.903746,3.6345816,8.686923,12.540933,49.53106,765.8263,3.1802592,12.721037,4.543227,8.756744,12.754715,50.897884,769.93036,4.0889044,16.355618,4.543227,8.525266,12.044154,46.587467,754.1841
3.6195774,11.763626,5.429366,8.928535,13.281233,55.040306,779.27924,2.714683,10.858732,3.6195774,8.687429,12.542485,49.540756,765.8578,3.1671302,12.668521,4.5244718,8.75729,12.756385,50.90882,769.9607,4.0720243,16.288097,4.5244718,8.525683,12.045441,46.594707,754.2189
3.6087408,11.728408,5.4131117,8.929247,13.2834,55.056858,779.3094,2.7065556,10.826222,3.6087408,8.687984,12.544188,49.55139,765.89233,3.1576483,12.630593,4.510926,8.757889,12.758215,50.920815,769.9939,4.0598335,16.239334,4.510926,8.526141,12.046851,46.60265,754.257
3.6021912,11.707122,5.403287,8.930011,13.285729,55.074657,779.3417,2.7016435,10.806574,3.6021912,8.688582,12.546019,49.562828,765.92944,3.1519172,12.607669,4.5027394,8.758533,12.760182,50.933716,770.0296,4.052465,16.20986,4.5027394,8.526633,12.0483675,46.61119,754.29803
3.6,11.7,5.4,8.930819,13.288189,55.09347,779.37573,2.7,10.8,3.6,8.689213,12.547953,49.574917,765.96857,3.15,12.6,4.5,8.759212,12.762261,50.94735,770.0672,4.05,16.2,4.5,8.527153,12.04997,46.62022,754.34125
3.6021912,11.707122,5.403287,8.931658,13.290747,55.113037,779.41113,2.7016435,10.806574,3.6021912,8.689869,12.549963,49.58749,766.0092,3.1519172,12.607669,4.5027394,8.759918,12.764422,50.961533,770.1063,4.052465,16.20986,4.5027394,8.527694,12.051636,46.629612,754.38617
3.6087408,11.728408,5.4131117,8.932517,13.293365,55.133083,779.4473,2.7065556,10.826222,3.6087408,8.69054,12.552022,49.600372,766.0507,3.1576483,12.630593,4.510926,8.760642,12.766635,50.97606,770.14624,4.0598335,16.239334,4.510926,8.528248,12.053343,46.63923,754.4321
3.6195774,11.763626,5.429366,8.933383,13.296005,55.15332,779.48376,2.714683,10.858732,3.6195774,8.691218,12.554099,49.613373,766.0926,3.1671302,12.668521,4.5244718,8.761372,12.768867,50.99072,770.1865,4.0720243,16.288097,4.5244718,8.528807,12.055064,46.64894,754.4784
3.6345816,11.81239,5.451873,8.934245,13.29863,55.173447,779.51996,2.7259364,10.903746,3.6345816,8.691892,12.556164,49.626305,766.1342,3.1802592,12.721037,4.543227,8.762097,12.771086,51.005306,770.2265,4.0889044,16.355618,4.543227,8.529363,12.056776,46.6586,754.5244
3.65359,11.8741665,5.4803843,8.935088,13.301201,55.193172,779.55536,2.7401922,10.960769,3.65359,8.692553,12.5581875,49.63898,766.17487,3.196891,12.787564,4.5669875,8.762809,12.77326,51.019604,770.2656,4.1102886,16.441154,4.5669875,8.529907,12.0584545,46.668068,754.5694
3.676393,11.948278,5.51459,8.935903,13.303682,55.212227,779.5895,2.757295,11.02918,3.676393,8.69319,12.56014,49.65122,766.2141,3.216844,12.867376,4.5954914,8.763495,12.775358,51.033405,770.30334,4.1359425,16.54377,4.5954914,8.530434,12.060073,46.67721,754.6128
3.702742,12.033912,5.554113,8.936676,13.306039,55.23033,779.6218,2.7770565,11.108226,3.702742,8.693794,12.561994,49.662846,766.2513,3.2398994,12.959598,4.6284275,8.764147,12.777351,51.04652,770.3391,4.165585,16.66234,4.6284275,8.530932,12.061611,46.685898,754.654
3.732348,12.13013,5.5985217,8.937398,13.308238,55.247242,779.652,2.7992609,11.197043,3.732348,8.69436,12.563725,49.673706,766.286,3.2658043,13.063217,4.665435,8.764755,12.779211,51.05877,770.3725,4.198891,16.795567,4.665435,8.531399,12.063048,46.69401,754.6924
3.7648861,12.235879,5.647329,8.93806,13.310252,55.26274,779.6796,2.8236644,11.294658,3.7648861,8.694877,12.565311,49.683662,766.31775,3.294275,13.1771,4.7061076,8.765312,12.780916,51.07,770.403,4.235497,16.941986,4.7061076,8.531826,12.064364,46.70145,754.72754
3.7999997,12.35,5.7000003,8.938652,13.312058,55.276638,779.70435,2.8500001,11.400001,3.7999997,8.695341,12.566734,49.69259,766.3462,3.325,13.3,4.75,8.765813,12.782444,51.08007,770.43036,4.275,17.1,4.75,8.532209,12.065545,46.708126,754.7591
3.837305,12.471242,5.755958,8.93917,13.313636,55.288784,779.7259,2.877979,11.511916,3.837305,8.695746,12.567977,49.700394,766.37103,3.3576422,13.430569,4.796632,8.766249,12.783779,51.08887,770.4542,4.3169684,17.267874,4.796632,8.532545,12.066577,46.71396,754.78656
3.8763928,12.598278,5.81459,8.939608,13.314969,55.299057,779.74414,2.907295,11.62918,3.8763928,8.69609,12.569029,49.706997,766.392,3.391844,13.567376,4.8454914,8.766619,12.784908,51.096317,770.4744,4.3609424,17.44377,4.8454914,8.532828,12.067451,46.7189,754.8099
3.9168353,12.729714,5.875253,8.939961,13.316049,55.307373,779.75885,2.9376266,11.750506,3.9168353,8.696368,12.56988,49.712345,766.409,3.427231,13.708924,4.896044,8.766917,12.785823,51.10235,770.4907,4.40644,17.62576,4.896044,8.533058,12.068158,46.7229,754.8287
3.9581885,12.864113,5.937283,8.94023,13.316867,55.31368,779.76996,2.9686415,11.874566,3.9581885,8.696579,12.570526,49.716408,766.4218,3.463415,13.85366,4.947736,8.767144,12.786517,51.106926,770.5031,4.4529624,17.81185,4.947736,8.533233,12.068696,46.72594,754.84296
4,13,6,8.9404125,13.317421,55.317955,779.7775,3,12,4,8.696722,12.570965,49.719166,766.43054,3.5,14,5,8.767299,12.786988,51.110035,770.5115,4.5,18,5,8.533352,12.069062,46.72801,754.85266
4.0418115,18.188152,5.052264,8.90913,13.221936,54.565258,778.3932,4.0418115,16.167246,3.0313585,8.661463,12.46286,49.047806,764.20715,4.0418115,16.167246,2.0209057,8.689675,12.549369,49.583782,765.99603,4.547038,18.188152,5.052264,8.533415,12.069257,46.729115,754.85785
4.0831647,18.37424,5.1039557,8.740944,12.706966,50.732887,769.48236,4.0831647,16.332659,3.0623736,8.465795,11.86078,45.573692,748.9148,4.0831647,16.332659,2.0415823,8.347176,11.494071,43.59465,736.1434,4.59356,18.37424,5.1039557,8.533423,12.069284,46.729267,754.8585
4.1236067,18.55623,5.1545086,8.633238,12.37609,48.47229,762.12134,4.1236067,16.494427,3.0927052,8.337241,11.4633045,43.427853,734.903,4.1236067,16.494427,2.0618033,8.166714,10.9340315,40.539406,707.379,4.639058,18.55623,5.1545086,8.53338,12.069149,46.7285,754.85486
4.1626945,18.732124,5.203368,8.59595,12.261351,47.715527,759.14557,4.1626945,16.650778,3.1220212,8.291114,11.320326,42.651302,728.7209,4.1626945,16.650778,2.0813472,8.110758,10.762157,39.580383,693.42487,4.683031,18.732124,5.203368,8.533285,12.068856,46.72685,754.84705
4.2,18.9,5.25,8.584448,12.225936,47.48322,758.1721,4.2,16.8,3.15,8.276485,11.274944,42.404324,726.599,4.2,16.8,2.1,8.09483,10.713677,39.306293,688.584,4.725,18.9,5.25,8.533141,12.068416,46.724354,754.83527
4.235114,19.058014,5.2938924,8.580857,12.214878,47.411015,757.86615,4.235114,16.940456,3.1763356,8.272002,11.261034,42.328564,725.9318,4.235114,16.940456,2.117557,8.090333,10.700028,39.228836,687.13074,4.7645035,19.058014,5.2938924,8.532953,12.067835,46.72107,754.8197
4.2676525,19.204435,5.334565,8.579586,12.210964,47.385975,757.76105,4.2676525,17.07061,3.2007391,8.270589,11.256647,42.30467,725.71967,4.2676525,17.07061,2.1338263,8.089017,10.6960335,39.206142,686.69727,4.801109,19.204435,5.334565,8.532722,12.067123,46.71705,754.8007
4.297258,19.33766,5.371572,8.578976,12.209088,47.374462,757.7131,4.297258,17.189032,3.2229433,8.270054,11.254987,42.295624,725.63916,4.297258,17.189032,2.148629,8.088565,10.694664,39.19836,686.5478,4.834415,19.33766,5.371572,8.532453,12.066293,46.71235,754.7785
4.323607,19.456232,5.4045086,8.578544,12.207761,47.36662,757.6801,4.323607,17.294428,3.242705,8.269752,11.254049,42.290516,725.5936,4.323607,17.294428,2.1618035,8.088339,10.693978,39.19446,686.4728,4.864058,19.456232,5.4045086,8.532147,12.065353,46.70704,754.7534
4.3464103,19.558846,5.4330125,8.578149,12.206546,47.35957,757.65015,4.3464103,17.385641,3.2598076,8.2695,11.253267,42.286255,725.5556,4.3464103,17.385641,2.1732051,8.088164,10.693448,39.19145,686.4147,4.8897114,19.558846,5.4330125,8.531811,12.064316,46.70117,754.72565
4.3654184,19.64438,5.456773,8.577748,12.205316,47.352474,757.6197,4.3654184,17.461674,3.2740636,8.269248,11.252487,42.282005,725.51764,4.3654184,17.461674,2.1827092,8.087995,10.692933,39.188522,686.3582,4.9110956,19.64438,5.456773,8.5314455,12.063191,46.69482,754.69556
4.3804226,19.7119,5.475528,8.577332,12.204035,47.3451,757.5879,4.3804226,17.52169,3.285317,8.268986,11.251673,42.27757,725.478,4.3804226,17.52169,2.1902113,8.087818,10.6924,39.18549,686.2996,4.927975,19.7119,5.475528,8.531056,12.061992,46.688046,754.66345
4.391259,19.760666,5.4890738,8.576897,12.202698,47.337406,757.5547,4.391259,17.565035,3.2934442,8.268711,11.250819,42.27292,725.43646,4.391259,17.565035,2.1956296,8.087634,10.691841,39.182316,686.2383,4.9401665,19.760666,5.4890738,8.530646,12.060729,46.680912,754.62964
4.3978086,19.79014,5.497261,8.576446,12.20131,47.32943,757.52014,4.3978086,17.591234,3.2983568,8.268425,11.249932,42.268085,725.39325,4.3978086,17.591234,2.1989043,8.087443,10.691261,39.179016,686.17444,4.9475346,19.79014,5.497261,8.530219,12.059413,46.673485,754.59436
4.4,19.8,5.5,8.575981,12.1998825,47.321217,757.48456,4.4,17.6,3.3,8.26813,11.249018,42.2631,725.34863,4.4,17.6,2.2,8.087246,10.690663,39.175613,686.1086,4.95,19.8,5.5,8.5297785,12.058057,46.66583,754.558
4.3978086,19.79014,5.497261,8.575506,12.198423,47.312836,757.4482,4.3978086,17.591234,3.2983568,8.267829,11.248082,42.258007,725.303,4.3978086,17.591234,2.1989043,8.087044,10.690052,39.17214,686.04114,4.9475346,19.79014,5.497261,8.529328,12.056671,46.658005,754.5208
4.391259,19.760666,5.4890738,8.575026,12.196946,47.304344,757.4113,4.391259,17.565035,3.2934442,8.267524,11.247135,42.252846,725.2567,4.391259,17.565035,2.1956296,8.08684,10.689432,39.168617,685.9727,4.9401665,19.760666,5.4890738,8.5288725,12.055267,46.650085,754.4831
4.3804226,19.7119,5.475528,8.574543,12.195462,47.29582,757.3742,4.3804226,17.52169,3.285317,8.267217,11.246182,42.247658,725.2102,4.3804226,17.52169,2.1902113,8.086634,10.688809,39.165073,685.9039,4.927975,19.7119,5.475528,8.528415,12.053856,46.642128,754.4451
4.3654184,19.64438,5.456773,8.574061,12.193982,47.28732,757.3372,4.3654184,17.461674,3.2740636,8.2669115,11.245234,42.242485,725.16376,4.3654184,17.461674,2.1827092,8.08643,10.688189,39.16154,685.83514,4.9110956,19.64438,5.456773,8.527958,12.052449,46.634193,754.4073
4.3464103,19.558846,5.4330125,8.5735855,12.192519,47.27892,757.3006,4.3464103,17.385641,3.2598076,8.266608,11.244294,42.23737,725.11786,4.3464103,17.385641,2.1732051,8.086226,10.687574,39.158047,685.7671,4.8897114,19.558846,5.4330125,8.527507,12.051059,46.626354,754.3698
4.323607,19.456232,5.4045086,8.573119,12.191085,47.270687,757.26465,4.323607,17.294428,3.242705,8.266312,11.243374,42.23235,725.07275,4.323607,17.294428,2.1618035,8.086028,10.686972,39.15462,685.7002,4.864058,19.456232,5.4045086,8.527063,12.049695,46.618668,754.33307
4.297258,19.33766,5.371572,8.572665,12.189691,47.262684,757.22974,4.297258,17.189032,3.2229433,8.266024,11.242478,42.22747,725.0289,4.297258,17.189032,2.148629,8.0858345,10.686385,39.151287,685.63513,4.834415,19.33766,5.371572,8.526633,12.048369,46.6112,754.2973
4.2676525,19.204435,5.334565,8.572229,12.188348,47.254986,757.19604,4.2676525,17.07061,3.2007391,8.265745,11.241616,42.222775,724.9866,4.2676525,17.07061,2.1338263,8.085649,10.685822,39.14808,685.5724,4.801109,19.204435,5.334565,8.526219,12.047093,46.60401,754.2629
4.235114,19.058014,5.2938924,8.571814,12.187071,47.247658,757.164,4.235114,16.940456,3.1763356,8.265481,11.240795,42.2183,724.94635,4.235114,16.940456,2.117557,8.085471,10.685285,39.14502,685.5126,4.7645035,19.058014,5.2938924,8.5258255,12.045878,46.59717,754.2301
4.2,18.9,5.25,8.571423,12.185869,47.240772,757.1338,4.2,16.8,3.15,8.265232,11.240024,42.214096,724.90845,4.2,16.8,2.1,8.085304,10.684779,39.142147,685.45624,4.725,18.9,5.25,8.5254545,12.044736,46.59074,754.1992
4.1626945,18.732124,5.203368,8.571061,12.184756,47.23439,757.10583,4.1626945,16.650778,3.1220212,8.265002,11.239308,42.210197,724.8733,4.1626945,16.650778,2.0813472,8.08515,10.68431,39.13948,685.404,4.683031,18.732124,5.203368,8.525111,12.043678,46.584785,754.1706
4.1236067,18.55623,5.1545086,8.570731,12.1837435,47.22859,757.0804,4.1236067,16.494427,3.0927052,8.264792,11.238657,42.206646,724.8413,4.1236067,16.494427,2.0618033,8.085009,10.683884,39.13705,685.3564,4.639058,18.55623,5.1545086,8.524798,12.042715,46.57937,754.1446
4.0831647,18.37424,5.1039557,8.570438,12.182843,47.223427,757.05774,4.0831647,16.332659,3.0623736,8.2646055,11.238077,42.203487,724.8128,4.0831647,16.332659,2.0415823,8.084884,10.683504,39.134888,685.31396,4.59356,18.37424,5.1039557,8.52452,12.041859,46.574547,754.1214
4.0418115,18.188152,5.052264,8.570186,12.182066,47.218975,757.0382,4.0418115,16.167246,3.0313585,8.264444,11.2375765,42.20076,724.7882,4.0418115,16.167246,2.0209057,8.084775,10.683175,39.133022,685.2773,4.547038,18.188152,5.052264,8.524281,12.04112,46.57039,754.1014
4,18,5,8.569977,12.181423,47.215294,757.02203,4,16,3,8.264311,11.237163,42.1985,724.7678,4,16,2,8.084685,10.682903,39.131474,685.2469,4.5,18,5,8.524082,12.040508,46.56695,754.08484
3.9581885,17.81185,4.947736,8.569815,12.180924,47.21244,757.0095,3.9581885,15.832755,2.9686415,8.264207,11.23684,42.19675,724.752,3.9581885,15.832755,1.9790943,8.084616,10.682692,39.13027,685.22327,4.4529624,17.81185,4.947736,8.523929,12.040035,46.56429,754.072
3.9168353,17.62576,4.896044,8.569703,12.180581,47.210476,757.0009,3.9168353,15.66734,2.9376266,8.264135,11.236618,42.195534,724.7411,3.9168353,15.66734,1.9584177,8.084567,10.682545,39.129433,685.2069,4.40644,17.62576,4.896044,8.523822,12.039708,46.56245,754.06323
3.8763928,17.44377,4.8454914,8.569644,12.180401,47.20944,756.9964,3.8763928,15.505572,2.907295,8.264097,11.2365,42.19489,724.73535,3.8763928,15.505572,1.9381964,8.084541,10.6824665,39.128986,685.1981,4.3609424,17.44377,4.8454914,8.5237665,12.0395355,46.56148,754.0586
3.837305,17.267874,4.796632,8.56964,12.18039,47.209377,756.99615,3.837305,15.349221,2.877979,8.264094,11.23649,42.19484,724.7349,3.837305,15.349221,1.9186527,8.084538,10.682459,39.128944,685.1974,4.3169684,17.267874,4.796632,8.523763,12.039525,46.561424,754.05835
3.7999997,17.1,4.75,8.5696945,12.180554,47.210323,757.00037,3.7999997,15.199999,2.8500001,8.264128,11.236593,42.1954,724.7401,3.7999997,15.199999,1.9,8.08456,10.682525,39.12932,685.2049,4.275,17.1,4.75,8.523813,12.039681,46.5623,754.0626
3.7648861,16.941986,4.7061076,8.569806,12.180899,47.21229,757.0091,3.7648861,15.059545,2.8236644,8.264197,11.236812,42.19659,724.7509,3.7648861,15.059545,1.8824431,8.084607,10.682666,39.130123,685.2208,4.235497,16.941986,4.7061076,8.52392,12.040009,46.56414,754.07153
3.732348,16.795567,4.665435,8.569977,12.181423,47.215294,757.02234,3.732348,14.929391,2.7992609,8.264305,11.237145,42.19841,724.7674,3.732348,14.929391,1.866174,8.084679,10.682883,39.13136,685.24524,4.198891,16.795567,4.665435,8.524081,12.040506,46.56694,754.0851
3.702742,16.66234,4.6284275,8.570206,12.182127,47.219326,757.0401,3.702742,14.810968,2.7770565,8.26445,11.237595,42.20086,724.7896,3.702742,14.810968,1.851371,8.084775,10.683175,39.133022,685.278,4.165585,16.66234,4.6284275,8.524299,12.041176,46.570705,754.1033
3.676393,16.54377,4.5954914,8.570492,12.183006,47.224365,757.0623,3.676393,14.705573,2.757295,8.264631,11.238156,42.20392,724.8173,3.676393,14.705573,1.8381968,8.084896,10.683541,39.135105,685.3191,4.1359425,16.54377,4.5954914,8.5245695,12.042011,46.575405,754.126
3.65359,16.441154,4.5669875,8.570832,12.184054,47.23037,757.08875,3.65359,14.61436,2.7401922,8.264847,11.238827,42.207573,724.85034,3.65359,14.61436,1.826795,8.08504,10.683978,39.13759,685.36804,4.1102886,16.441154,4.5669875,8.524893,12.043007,46.58101,754.15295
3.6345816,16.355618,4.543227,8.571225,12.185262,47.23729,757.11914,3.6345816,14.538326,2.7259364,8.265096,11.239599,42.21178,724.88837,3.6345816,14.538326,1.8172908,8.085206,10.684483,39.140457,685.4244,4.0889044,16.355618,4.543227,8.525266,12.044155,46.587467,754.1841
3.6195774,16.288097,4.5244718,8.571666,12.186615,47.24505,757.1532,3.6195774,14.47831,2.714683,8.265375,11.240465,42.216503,724.93097,3.6195774,14.47831,1.8097887,8.085393,10.685047,39.143673,685.48755,4.0720243,16.288097,4.5244718,8.525683,12.045441,46.594707,754.2189
3.6087408,16.239334,4.510926,8.572148,12.188099,47.253555,757.1905,3.6087408,14.434963,2.7065556,8.265681,11.241416,42.22168,724.9777,3.6087408,14.434963,1.8043704,8.085598,10.685668,39.147205,685.5567,4.0598335,16.239334,4.510926,8.526141,12.046851,46.60265,754.257
3.6021912,16.20986,4.5027394,8.572667,12.189694,47.262707,757.2305,3.6021912,14.408765,2.7016435,8.26601,11.242438,42.227253,725.0279,3.6021912,14.408765,1.8010956,8.085818,10.686336,39.151,685.63104,4.052465,16.20986,4.5027394,8.526633,12.0483675,46.61119,754.29803
3.6,16.2,4.5,8.5732155,12.19138,47.27238,757.2728,3.6,14.4,2.7,8.266358,11.243519,42.23314,725.0809,3.6,14.4,1.8,8.086051,10.687041,39.155018,685.70953,4.05,16.2,4.5,8.527153,12.04997,46.62022,754.34125
3.6021912,16.20986,4.5027394,8.573786,12.193132,47.28244,757.3167,3.6021912,14.408765,2.7016435,8.266721,11.244642,42.23926,725.1359,3.6021912,14.408765,1.8010956,8.086293,10.687776,39.159195,685.7911,4.052465,16.20986,4.5027394,8.527694,12.051636,46.629612,754.38617
3.6087408,16.239334,4.510926,8.574369,12.194928,47.292747,757.36163,3.6087408,14.434963,2.7065556,8.267092,11.245793,42.245533,725.19226,3.6087408,14.434963,1.8043704,8.086541,10.688529,39.16348,685.87445,4.0598335,16.239334,4.510926,8.528248,12.053343,46.63923,754.4321
3.6195774,16.288097,4.5244718,8.574959,12.196739,47.303154,757.40686,3.6195774,14.47831,2.714683,8.267466,11.246955,42.251865,725.249,3.6195774,14.47831,1.8097887,8.086792,10.689288,39.167797,685.9585,4.0720243,16.288097,4.5244718,8.528807,12.055064,46.64894,754.4784
3.6345816,16.355618,4.543227,8.575544,12.19854,47.313503,757.45184,3.6345816,14.538326,2.7259364,8.2678385,11.248111,42.258163,725.3055,3.6345816,14.538326,1.8172908,8.087042,10.690044,39.1721,686.042,4.0889044,16.355618,4.543227,8.529363,12.056776,46.6586,754.5244
3.65359,16.441154,4.5669875,8.576118,12.200305,47.323647,757.49585,3.65359,14.61436,2.7401922,8.268203,11.249244,42.264336,725.3607,3.65359,14.61436,1.826795,8.087286,10.690786,39.176315,686.1237,4.1102886,16.441154,4.5669875,8.529907,12.0584545,46.668068,754.5694
3.676393,16.54377,4.5954914,8.576673,12.202008,47.333443,757.53827,3.676393,14.705573,2.757295,8.268556,11.250338,42.270294,725.414,3.676393,14.705573,1.8381968,8.0875225,10.691502,39.180386,686.20245,4.1359425,16.54377,4.5954914,8.530434,12.060073,46.67721,754.6128
3.702742,16.66234,4.6284275,8.577199,12.203627,47.34275,757.5785,3.702742,14.810968,2.7770565,8.26889,11.251376,42.275955,725.46454,3.702742,14.810968,1.851371,8.087747,10.692183,39.184254,686.2772,4.165585,16.66234,4.6284275,8.530932,12.061611,46.685898,754.654
3.732348,16.795567,4.665435,8.57769,12.205137,47.351444,757.616,3.732348,14.929391,2.7992609,8.269203,11.252347,42.281242,725.5117,3.732348,14.929391,1.866174,8.087956,10.692819,39.18787,686.347,4.198891,16.795567,4.665435,8.531399,12.063048,46.69401,754.6924
3.7648861,16.941986,4.7061076,8.578141,12.206522,47.359413,757.65045,3.7648861,15.059545,2.8236644,8.26949,11.253238,42.28609,725.55493,3.7648861,15.059545,1.8824431,8.088149,10.693402,39.191185,686.4109,4.235497,16.941986,4.7061076,8.531826,12.064364,46.70145,754.72754
3.7999997,17.1,4.75,8.578545,12.207764,47.36656,757.6812,3.7999997,15.199999,2.8500001,8.269748,11.254036,42.290443,725.5937,3.7999997,15.199999,1.9,8.088322,10.693926,39.194164,686.46814,4.275,17.1,4.75,8.532209,12.065545,46.708126,754.7591
3.837305,17.267874,4.796632,8.578898,12.208849,47.372814,757.7081,3.837305,15.349221,2.877979,8.269973,11.254734,42.294247,725.62756,3.837305,15.349221,1.9186527,8.088472,10.694384,39.19677,686.5182,4.3169684,17.267874,4.796632,8.532545,12.066577,46.71396,754.78656
